Local Time,JD,Ambient (°F),Temp(°C),WS(m/s),Exponential,E (W/m²)
3:15:00 PM,221,108,42.22222,2.26,0.024005,914
3:30:00 PM,221,108.5,42.5,2.29,0.023951,911
3:45:00 PM,221,106.7,41.5,1.95,0.024569,906
4:00:00 PM,221,108.2,42.33333,1.81,0.024829,897
4:15:00 PM,221,108.9,42.72222,1.98,0.024514,883
4:30:00 PM,221,108.8,42.66667,1.85,0.024754,868
4:45:00 PM,221,109.4,43,1.28,0.025836,847
5:00:00 PM,221,108.8,42.66667,1.72,0.024997,818
5:15:00 PM,221,108.2,42.33333,1.96,0.024551,741
5:30:00 PM,221,107.7,42.05556,1.91,0.024643,646.2
5:45:00 PM,221,107.3,41.83333,2.16,0.024186,546.3
6:00:00 PM,221,107,41.66667,2.18,0.024149,444.8
6:15:00 PM,221,106.2,41.22222,2.36,0.023825,349.2
7:15:00 AM,222,90,32.22222,0.14,0.028142,356.2
7:30:00 AM,222,90.2,32.33333,0.68,0.027025,466.2
7:45:00 AM,222,90.5,32.5,1.12,0.026148,575.1
8:00:00 AM,222,91.3,32.94444,0.79,0.026803,686.1
8:15:00 AM,222,92.8,33.77778,0.35,0.027702,787
8:30:00 AM,222,94.2,34.55556,0.47,0.027454,831
8:45:00 AM,222,95.6,35.33333,0.32,0.027764,858
9:00:00 AM,222,97.4,36.33333,0.3,0.027806,882
9:15:00 AM,222,97.1,36.16667,0.21,0.027994,897
9:30:00 AM,222,99.5,37.5,0.01,0.028418,909
9:45:00 AM,222,100.9,38.27778,0,0.028439,914
10:00:00 AM,222,101.7,38.72222,0.18,0.028057,919
10:15:00 AM,222,102.2,39,0.13,0.028163,921
10:30:00 AM,222,102.8,39.33333,0.13,0.028163,922
10:45:00 AM,222,104.4,40.22222,0.52,0.027351,923
11:00:00 AM,222,105.3,40.72222,0.48,0.027433,923
11:15:00 AM,222,105,40.55556,0.41,0.027578,923
11:30:00 AM,222,105.7,40.94444,0.06,0.028311,921
11:45:00 AM,222,106.7,41.5,0.24,0.027932,919
12:00:00 PM,222,106.2,41.22222,0.6,0.027187,918
12:15:00 PM,222,108.9,42.72222,0.65,0.027086,912
12:30:00 PM,222,110,43.33333,1.2,0.025991,915
12:45:00 PM,222,109.5,43.05556,1.8,0.024847,915
1:00:00 PM,222,107.7,42.05556,1.36,0.025681,914
1:15:00 PM,222,108.5,42.5,2.08,0.024331,919
1:30:00 PM,222,110.1,43.38889,1.83,0.024792,921
1:45:00 PM,222,111.3,44.05556,1.69,0.025053,918
2:00:00 PM,222,110.9,43.83333,2,0.024478,913
2:15:00 PM,222,112,44.44444,2.46,0.023647,919
2:30:00 PM,222,111.9,44.38889,2.51,0.023559,923
2:45:00 PM,222,111.1,43.94444,2.17,0.024167,921
3:00:00 PM,222,111.3,44.05556,2.14,0.024222,921
3:15:00 PM,222,112.3,44.61111,2.45,0.023665,916
3:30:00 PM,222,112.9,44.94444,2.44,0.023683,916
3:45:00 PM,222,111.9,44.38889,2.66,0.023295,910
4:00:00 PM,222,112.7,44.83333,2.6,0.0234,911
4:15:00 PM,222,110.4,43.55556,2.87,0.022931,907
4:30:00 PM,222,111.8,44.33333,2.85,0.022966,899
4:45:00 PM,222,112.2,44.55556,2.09,0.024313,870
5:00:00 PM,222,112,44.44444,2.4,0.023754,836
5:15:00 PM,222,111.6,44.22222,2.48,0.023612,755
5:30:00 PM,222,110.9,43.83333,3.21,0.022354,565.3
5:45:00 PM,222,110.4,43.55556,2.44,0.023683,459.1
6:00:00 PM,222,109.5,43.05556,3.31,0.022187,441.2
6:15:00 PM,222,110,43.33333,2.06,0.024368,369.3
7:45:00 AM,223,91.7,33.16667,0.64,0.027106,312.8
8:00:00 AM,223,92.9,33.83333,0.32,0.027764,540.8
8:15:00 AM,223,92.8,33.77778,1.37,0.025662,692.5
8:30:00 AM,223,94.1,34.5,0.49,0.027413,775
8:45:00 AM,223,97.5,36.38889,0.37,0.02766,802
9:00:00 AM,223,97.9,36.61111,0.77,0.026843,803
9:15:00 AM,223,98.4,36.88889,1.56,0.025299,851
9:30:00 AM,223,99.2,37.33333,1.92,0.024625,873
9:45:00 AM,223,99.1,37.27778,2.07,0.024349,881
10:00:00 AM,223,99.4,37.44444,2.16,0.024186,886
10:15:00 AM,223,100.2,37.88889,1.15,0.026089,898
10:30:00 AM,223,99.3,37.38889,2.12,0.024258,930
10:45:00 AM,223,99,37.22222,1.51,0.025394,905
11:00:00 AM,223,101.2,38.44444,1.16,0.026069,778
11:15:00 AM,223,100.8,38.22222,1.6,0.025223,524.7
11:30:00 AM,223,101.1,38.38889,1.88,0.024699,628.5
11:45:00 AM,223,102.1,38.94444,2.24,0.024041,603.5
12:00:00 PM,223,101.6,38.66667,1.34,0.02572,543.2
12:15:00 PM,223,101.5,38.61111,1.4,0.025604,331.1
12:30:00 PM,223,102,38.88889,1.57,0.02528,839
12:45:00 PM,223,104.3,40.16667,2.49,0.023594,916
1:00:00 PM,223,103.2,39.55556,1.42,0.025566,911
1:15:00 PM,223,103.6,39.77778,1.81,0.024829,902
1:30:00 PM,223,104.4,40.22222,2.25,0.024023,894
1:45:00 PM,223,104.1,40.05556,1.84,0.024773,900
2:00:00 PM,223,104.6,40.33333,1.77,0.024903,903
2:15:00 PM,223,105.9,41.05556,2.08,0.024331,902
2:30:00 PM,223,104,40,2.37,0.023808,882
2:45:00 PM,223,103.9,39.94444,2.32,0.023897,890
3:00:00 PM,223,105.9,41.05556,1.32,0.025758,889
3:15:00 PM,223,107.1,41.72222,1.2,0.025991,863
3:30:00 PM,223,105.8,41,1.4,0.025604,851
3:45:00 PM,223,108.2,42.33333,1.37,0.025662,849
4:00:00 PM,223,108.9,42.72222,2.05,0.024386,843
4:15:00 PM,223,108.1,42.27778,1.54,0.025337,833
4:30:00 PM,223,108,42.22222,0.87,0.026642,829
4:45:00 PM,223,107.6,42,0.71,0.026964,790
5:00:00 PM,223,107.7,42.05556,1,0.026384,757
5:15:00 PM,223,107.9,42.16667,1.33,0.025739,685.6
5:30:00 PM,223,107.9,42.16667,1.44,0.025527,587.3
5:45:00 PM,223,106.9,41.61111,1.11,0.026167,481.5
6:00:00 PM,223,106.4,41.33333,1.25,0.025894,380.8
7:30:00 AM,224,91.7,33.16667,2.57,0.023453,322.3
9:45:00 AM,224,96.9,36.05556,0.77,0.026843,705
10:00:00 AM,224,99.4,37.44444,0.3,0.027806,640.3
10:15:00 AM,224,98.8,37.11111,0.23,0.027952,625.7
10:30:00 AM,224,99.4,37.44444,0.12,0.028184,551.4
10:45:00 AM,224,99.2,37.33333,0.67,0.027045,721
11:00:00 AM,224,100.1,37.83333,0.4,0.027598,901
11:15:00 AM,224,100.6,38.11111,1.45,0.025508,384.9
11:45:00 AM,224,100.1,37.83333,1.37,0.025662,858
12:00:00 PM,224,100.2,37.88889,1.05,0.026285,974
12:15:00 PM,224,100.6,38.11111,1.35,0.0257,930
12:30:00 PM,224,102.3,39.05556,0.62,0.027147,914
12:45:00 PM,224,102.3,39.05556,0.98,0.026424,913
1:00:00 PM,224,101.8,38.77778,1.25,0.025894,911
1:15:00 PM,224,103.6,39.77778,0.66,0.027065,918
1:30:00 PM,224,105.6,40.88889,1.13,0.026128,922
1:45:00 PM,224,106.3,41.27778,1.31,0.025778,929
2:00:00 PM,224,105.8,41,2.04,0.024404,925
2:15:00 PM,224,104.7,40.38889,2.2,0.024113,927
2:30:00 PM,224,106.9,41.61111,2.4,0.023754,931
2:45:00 PM,224,106.9,41.61111,2.71,0.023208,910
3:00:00 PM,224,105.4,40.77778,2.36,0.023825,907
3:15:00 PM,224,104.3,40.16667,2.98,0.022743,900
3:30:00 PM,224,106.8,41.55556,2.37,0.023808,898
3:45:00 PM,224,107.1,41.72222,2.41,0.023736,891
4:00:00 PM,224,106.2,41.22222,2.01,0.024459,881
4:15:00 PM,224,106.4,41.33333,2.4,0.023754,870
4:30:00 PM,224,105.4,40.77778,2.12,0.024258,845
4:45:00 PM,224,106.1,41.16667,2.56,0.023471,828
5:00:00 PM,224,106.2,41.22222,2.19,0.024131,795
5:15:00 PM,224,105.9,41.05556,2.58,0.023436,697
5:30:00 PM,224,105.7,40.94444,2.05,0.024386,605.4
5:45:00 PM,224,105.5,40.83333,1.89,0.02468,514.4
6:00:00 PM,224,104.9,40.5,1.77,0.024903,416.4
6:15:00 PM,224,104.9,40.5,2.42,0.023718,316.5
7:15:00 AM,225,88.8,31.55556,0.12,0.028184,303
7:30:00 AM,225,88.8,31.55556,0.03,0.028375,428.6
7:45:00 AM,225,90.1,32.27778,0.06,0.028311,535.7
8:00:00 AM,225,92.5,33.61111,0.06,0.028311,643.6
8:15:00 AM,225,94,34.44444,0.01,0.028418,745
8:30:00 AM,225,95.6,35.33333,0.01,0.028418,797
8:45:00 AM,225,96,35.55556,0.04,0.028354,824
9:00:00 AM,225,97.4,36.33333,0.09,0.028248,851
9:15:00 AM,225,97.6,36.44444,0.07,0.02829,868
9:30:00 AM,225,98.2,36.77778,0.56,0.027269,880
9:45:00 AM,225,99.1,37.27778,0.57,0.027249,887
10:00:00 AM,225,99.8,37.66667,0.25,0.027911,894
10:15:00 AM,225,98.6,37,0.33,0.027744,888
10:30:00 AM,225,99,37.22222,0.2,0.028015,892
10:45:00 AM,225,99.7,37.61111,0.83,0.026722,891
11:00:00 AM,225,100.9,38.27778,1.11,0.026167,893
11:15:00 AM,225,101.1,38.38889,0.99,0.026404,893
11:30:00 AM,225,101.7,38.72222,1.13,0.026128,892
11:45:00 AM,225,101.8,38.77778,1.78,0.024885,891
12:00:00 PM,225,103.3,39.61111,1.26,0.025874,893
12:15:00 PM,225,103.4,39.66667,0.71,0.026964,886
12:30:00 PM,225,104.4,40.22222,2.21,0.024095,888
12:45:00 PM,225,105.5,40.83333,2.98,0.022743,888
1:00:00 PM,225,106.5,41.38889,3.19,0.022388,890
1:15:00 PM,225,106.6,41.44444,3.6,0.02171,897
1:30:00 PM,225,106.6,41.44444,3.28,0.022237,903
1:45:00 PM,225,108.2,42.33333,2.97,0.02276,904
2:00:00 PM,225,107.8,42.11111,2.99,0.022726,908
2:15:00 PM,225,107.6,42,2.5,0.023577,908
2:30:00 PM,225,108.9,42.72222,2.81,0.023035,907
2:45:00 PM,225,108.1,42.27778,2.6,0.0234,908
3:00:00 PM,225,109.2,42.88889,2.82,0.023018,909
3:15:00 PM,225,109.4,43,2.86,0.022949,910
3:30:00 PM,225,109.1,42.83333,2.77,0.023104,907
3:45:00 PM,225,109.1,42.83333,3.07,0.02259,902
4:00:00 PM,225,109.1,42.83333,2.9,0.02288,897
4:15:00 PM,225,109.2,42.88889,3.1,0.022539,896
4:30:00 PM,225,109.6,43.11111,2.38,0.02379,938
4:45:00 PM,225,109.8,43.22222,3,0.022709,916
7:30:00 AM,226,85.5,29.72222,1.81,0.024829,468.9
8:15:00 AM,226,86.1,30.05556,1.86,0.024736,373.5
9:00:00 AM,226,87.4,30.77778,2.12,0.024258,728
9:15:00 AM,226,88.3,31.27778,2.21,0.024095,794
9:30:00 AM,226,89.9,32.16667,2.46,0.023647,892
9:45:00 AM,226,90.3,32.38889,2.12,0.024258,900
10:00:00 AM,226,91.1,32.83333,2.24,0.024041,893
10:15:00 AM,226,92.1,33.38889,1.53,0.025356,894
10:30:00 AM,226,93.2,34,0.97,0.026443,899
10:45:00 AM,226,95.2,35.11111,0.43,0.027536,899
11:00:00 AM,226,95.4,35.22222,0.52,0.027351,902
11:15:00 AM,226,94.7,34.83333,0.58,0.027228,883
11:30:00 AM,226,95.6,35.33333,0.42,0.027557,894
11:45:00 AM,226,94.7,34.83333,1,0.026384,890
12:00:00 PM,226,95.6,35.33333,0.57,0.027249,887
12:15:00 PM,226,97,36.11111,0.7,0.026984,885
12:30:00 PM,226,98.6,37,0.4,0.027598,885
12:45:00 PM,226,97.4,36.33333,1.17,0.02605,844
1:00:00 PM,226,97.9,36.61111,0.57,0.027249,885
1:15:00 PM,226,98.4,36.88889,1.01,0.026364,891
1:30:00 PM,226,99.8,37.66667,1.09,0.026206,886
1:45:00 PM,226,98.8,37.11111,1.52,0.025375,882
2:00:00 PM,226,100.3,37.94444,2.2,0.024113,905
2:15:00 PM,226,102.1,38.94444,1.32,0.025758,909
2:30:00 PM,226,101,38.33333,2.11,0.024276,542.2
2:45:00 PM,226,100.8,38.22222,1.62,0.025185,375.9
3:00:00 PM,226,99.5,37.5,1.36,0.025681,317.9
3:15:00 PM,226,98,36.66667,1.06,0.026265,567.9
3:30:00 PM,226,100.9,38.27778,0.94,0.026503,725
3:45:00 PM,226,102.1,38.94444,1.46,0.025489,915
4:00:00 PM,226,101.2,38.44444,2.03,0.024423,608.4
4:15:00 PM,226,99.8,37.66667,1.79,0.024866,436.2
4:30:00 PM,226,99.8,37.66667,1.46,0.025489,632.7
4:45:00 PM,226,101.8,38.77778,0.69,0.027005,699.3
7:15:00 AM,227,79.5,26.38889,0,0.028439,373.9
7:30:00 AM,227,80.2,26.77778,0.42,0.027557,382.3
7:45:00 AM,227,78.2,25.66667,1.27,0.025855,323.3
8:30:00 AM,227,78.2,25.66667,0.97,0.026443,429.9
8:45:00 AM,227,78.7,25.94444,1.14,0.026108,513.6
9:00:00 AM,227,79.4,26.33333,0.53,0.027331,713
9:15:00 AM,227,79.4,26.33333,0.75,0.026883,605.3
9:30:00 AM,227,82.4,28,0.64,0.027106,914
9:45:00 AM,227,83.7,28.72222,0.37,0.02766,916
10:00:00 AM,227,84.6,29.22222,0.63,0.027126,896
10:15:00 AM,227,85.2,29.55556,0.26,0.02789,899
10:30:00 AM,227,85.4,29.66667,0.51,0.027372,907
10:45:00 AM,227,85,29.44444,1.08,0.026226,924
11:00:00 AM,227,86.6,30.33333,1.09,0.026206,919
11:15:00 AM,227,88,31.11111,0.72,0.026944,918
11:30:00 AM,227,87.7,30.94444,0.95,0.026483,894
11:45:00 AM,227,88.4,31.33333,1.25,0.025894,899
12:00:00 PM,227,87.8,31,1.8,0.024847,823
12:15:00 PM,227,87.5,30.83333,1.59,0.025242,341.9
12:30:00 PM,227,88.2,31.22222,2.38,0.02379,530.8
12:45:00 PM,227,90.4,32.44444,3.91,0.021211,844
1:00:00 PM,227,90,32.22222,4.39,0.020461,914
1:15:00 PM,227,89.3,31.83333,4.45,0.020369,930
1:30:00 PM,227,89.5,31.94444,4.14,0.020848,854
1:45:00 PM,227,90.6,32.55556,3.87,0.021274,972
2:00:00 PM,227,90.6,32.55556,4.62,0.020111,986
2:15:00 PM,227,90.6,32.55556,4.04,0.021005,1030
3:00:00 PM,227,88.6,31.44444,1.9,0.024662,413.2
3:15:00 PM,227,90.7,32.61111,2.89,0.022897,915
3:30:00 PM,227,91.3,32.94444,2.47,0.02363,884
3:45:00 PM,227,91.2,32.88889,2.84,0.022983,875
4:00:00 PM,227,90.6,32.55556,2.6,0.0234,582.9
4:15:00 PM,227,89.9,32.16667,3.02,0.022675,860
4:30:00 PM,227,90,32.22222,2.24,0.024041,723
4:45:00 PM,227,88.9,31.61111,3,0.022709,579
5:00:00 PM,227,88.6,31.44444,2.32,0.023897,585.3
5:15:00 PM,227,89.3,31.83333,2.39,0.023772,636.5
5:30:00 PM,227,88.4,31.33333,2.86,0.022949,414.3
5:45:00 PM,227,87.9,31.05556,1.98,0.024514,433.2
6:00:00 PM,227,87.7,30.94444,2.27,0.023987,353.8
8:30:00 AM,228,81.6,27.55556,0.02,0.028396,407.9
8:45:00 AM,228,84.4,29.11111,0.02,0.028396,926
9:00:00 AM,228,85.2,29.55556,0.01,0.028418,877
9:15:00 AM,228,86.3,30.16667,0.33,0.027744,885
9:30:00 AM,228,86.5,30.27778,0.56,0.027269,900
9:45:00 AM,228,87.6,30.88889,0.58,0.027228,897
10:00:00 AM,228,88.4,31.33333,0.86,0.026662,900
10:15:00 AM,228,89.8,32.11111,0.9,0.026583,910
10:30:00 AM,228,89.9,32.16667,1.47,0.02547,911
10:45:00 AM,228,90.9,32.72222,1.27,0.025855,921
11:00:00 AM,228,91,32.77778,1.09,0.026206,919
11:15:00 AM,228,91.7,33.16667,1.25,0.025894,903
11:30:00 AM,228,90.4,32.44444,1.18,0.02603,883
11:45:00 AM,228,91.9,33.27778,1.02,0.026344,895
12:00:00 PM,228,92.2,33.44444,0.97,0.026443,900
12:15:00 PM,228,94,34.44444,0.97,0.026443,895
12:30:00 PM,228,94.4,34.66667,1.26,0.025874,873
12:45:00 PM,228,92.8,33.77778,0.94,0.026503,868
1:00:00 PM,228,93,33.88889,2.03,0.024423,854
1:15:00 PM,228,91.7,33.16667,1.37,0.025662,860
1:30:00 PM,228,93.5,34.16667,1.72,0.024997,873
1:45:00 PM,228,94.7,34.83333,1.18,0.02603,876
2:00:00 PM,228,93,33.88889,1.28,0.025836,888
2:15:00 PM,228,92.4,33.55556,0.91,0.026563,889
2:30:00 PM,228,93.7,34.27778,0.81,0.026763,905
2:45:00 PM,228,96,35.55556,1.16,0.026069,893
3:00:00 PM,228,96.2,35.66667,1.51,0.025394,866
3:15:00 PM,228,95.6,35.33333,0.7,0.026984,874
3:30:00 PM,228,94,34.44444,0.59,0.027208,852
3:45:00 PM,228,96,35.55556,1.09,0.026206,827
4:00:00 PM,228,93.2,34,1.08,0.026226,835
4:15:00 PM,228,94.3,34.61111,0.89,0.026603,856
4:30:00 PM,228,94.1,34.5,0.4,0.027598,821
4:45:00 PM,228,94.6,34.77778,0.43,0.027536,804
5:00:00 PM,228,93.5,34.16667,1.25,0.025894,762
5:15:00 PM,228,95,35,0.73,0.026924,663.7
5:30:00 PM,228,96.4,35.77778,0.77,0.026843,571.5
5:45:00 PM,228,95.1,35.05556,1.25,0.025894,477.4
6:00:00 PM,228,94.9,34.94444,1.04,0.026305,383.1
7:30:00 AM,229,82.5,28.05556,0.55,0.02729,425.5
7:45:00 AM,229,84.2,29,0.2,0.028015,530.9
8:00:00 AM,229,84.7,29.27778,0.51,0.027372,641.5
8:15:00 AM,229,86,30,0.09,0.028248,749
8:30:00 AM,229,87.5,30.83333,0.18,0.028057,811
8:45:00 AM,229,88.7,31.5,0.08,0.028269,839
9:00:00 AM,229,90.5,32.5,0.01,0.028418,860
9:15:00 AM,229,92.4,33.55556,0.39,0.027619,876
9:30:00 AM,229,92.1,33.38889,0.38,0.02764,889
9:45:00 AM,229,92.4,33.55556,0.35,0.027702,896
10:00:00 AM,229,94,34.44444,0.41,0.027578,901
10:15:00 AM,229,92.1,33.38889,0.59,0.027208,901
10:30:00 AM,229,94.5,34.72222,0.51,0.027372,900
10:45:00 AM,229,94,34.44444,0.42,0.027557,901
11:00:00 AM,229,96.1,35.61111,0.35,0.027702,895
11:15:00 AM,229,96.7,35.94444,0.25,0.027911,902
11:30:00 AM,229,96.4,35.77778,0.86,0.026662,896
11:45:00 AM,229,95.7,35.38889,1.04,0.026305,894
12:00:00 PM,229,95.2,35.11111,1.42,0.025566,894
12:15:00 PM,229,98.7,37.05556,0.56,0.027269,893
12:30:00 PM,229,98.7,37.05556,0.63,0.027126,897
12:45:00 PM,229,98,36.66667,0.76,0.026863,896
1:00:00 PM,229,97.6,36.44444,1.11,0.026167,895
1:15:00 PM,229,100,37.77778,1.35,0.0257,896
1:30:00 PM,229,101,38.33333,1.26,0.025874,894
1:45:00 PM,229,102.5,39.16667,0.65,0.027086,899
2:00:00 PM,229,102.4,39.11111,0.64,0.027106,901
2:15:00 PM,229,99.9,37.72222,0.76,0.026863,905
2:30:00 PM,229,100.4,38,2.23,0.024059,904
2:45:00 PM,229,102.6,39.22222,1.46,0.025489,903
3:00:00 PM,229,103.1,39.5,0.81,0.026763,891
3:15:00 PM,229,101.8,38.77778,0.82,0.026743,897
3:30:00 PM,229,102.7,39.27778,1.63,0.025166,897
3:45:00 PM,229,100.8,38.22222,1.26,0.025874,896
4:00:00 PM,229,101.9,38.83333,1.83,0.024792,887
4:15:00 PM,229,100.3,37.94444,1.47,0.02547,865
4:30:00 PM,229,101.4,38.55556,1.58,0.025261,856
4:45:00 PM,229,101.5,38.61111,1.73,0.024978,829
5:00:00 PM,229,101.2,38.44444,1.44,0.025527,777
5:15:00 PM,229,101.2,38.44444,1.73,0.024978,683.8
5:30:00 PM,229,101.5,38.61111,1.58,0.025261,589.7
5:45:00 PM,229,101.9,38.83333,1.17,0.02605,493.1
6:00:00 PM,229,100.5,38.05556,1.55,0.025318,396.8
7:30:00 AM,230,87.4,30.77778,0,0.028439,428.7
7:45:00 AM,230,89.3,31.83333,0.09,0.028248,539
8:00:00 AM,230,89.2,31.77778,0.69,0.027005,646.8
8:15:00 AM,230,90.3,32.38889,1.14,0.026108,753
8:30:00 AM,230,92.7,33.72222,0.83,0.026722,810
8:45:00 AM,230,92,33.33333,0.49,0.027413,830
9:00:00 AM,230,93.3,34.05556,0.21,0.027994,849
9:15:00 AM,230,95.6,35.33333,0.24,0.027932,865
9:30:00 AM,230,96.9,36.05556,0.47,0.027454,884
9:45:00 AM,230,96.9,36.05556,0.38,0.02764,882
10:00:00 AM,230,98.2,36.77778,1.04,0.026305,901
10:15:00 AM,230,99.6,37.55556,0.38,0.02764,904
10:30:00 AM,230,99.9,37.72222,1.04,0.026305,905
10:45:00 AM,230,100.2,37.88889,0.6,0.027187,906
11:00:00 AM,230,100.7,38.16667,0.83,0.026722,903
11:15:00 AM,230,101.8,38.77778,1.52,0.025375,903
11:30:00 AM,230,101.6,38.66667,1.05,0.026285,899
11:45:00 AM,230,101.2,38.44444,0.61,0.027167,896
12:00:00 PM,230,103.7,39.83333,1.5,0.025413,900
12:15:00 PM,230,103.7,39.83333,0.85,0.026682,894
12:30:00 PM,230,103.5,39.72222,1.52,0.025375,894
12:45:00 PM,230,103.1,39.5,2.8,0.023052,898
1:00:00 PM,230,103.9,39.94444,2.39,0.023772,901
1:15:00 PM,230,103.1,39.5,0.78,0.026823,898
1:30:00 PM,230,103.8,39.88889,2.14,0.024222,903
1:45:00 PM,230,104.4,40.22222,2,0.024478,909
2:00:00 PM,230,105.5,40.83333,2.64,0.02333,910
2:15:00 PM,230,105.5,40.83333,2.85,0.022966,913
2:30:00 PM,230,105.4,40.77778,2.88,0.022914,915
2:45:00 PM,230,106.2,41.22222,2.99,0.022726,921
3:00:00 PM,230,105.2,40.66667,2.95,0.022794,914
3:15:00 PM,230,105.7,40.94444,3.08,0.022573,919
3:30:00 PM,230,106.5,41.38889,2.65,0.023313,916
3:45:00 PM,230,106.3,41.27778,2.84,0.022983,908
4:00:00 PM,230,106.2,41.22222,2.4,0.023754,888
4:15:00 PM,230,105.6,40.88889,2.3,0.023933,876
4:30:00 PM,230,105.7,40.94444,2.22,0.024077,862
4:45:00 PM,230,102.7,39.27778,1.92,0.024625,829
5:00:00 PM,230,105,40.55556,1.69,0.025053,785
5:15:00 PM,230,104.9,40.5,1.59,0.025242,683.9
5:30:00 PM,230,104.5,40.27778,1.44,0.025527,587.1
5:45:00 PM,230,104.7,40.38889,1.95,0.024569,492.8
6:00:00 PM,230,103.7,39.83333,2.49,0.023594,400
6:15:00 PM,230,103.2,39.55556,3.35,0.022121,309
12:00:00 AM,231,0,0,0,0,0
8:15:00 AM,232,82.8,28.22222,0.31,0.027785,391.7
8:30:00 AM,232,83.2,28.44444,0.01,0.028418,470.7
8:45:00 AM,232,86.8,30.44444,0,0.028439,903
9:00:00 AM,232,86.7,30.38889,0.32,0.027764,674.8
9:15:00 AM,232,84.6,29.22222,1.47,0.02547,426.4
9:30:00 AM,232,85.9,29.94444,1.24,0.025913,832
9:45:00 AM,232,88.6,31.44444,0.38,0.02764,889
10:00:00 AM,232,89.4,31.88889,0.41,0.027578,889
10:15:00 AM,232,90,32.22222,0.6,0.027187,887
10:30:00 AM,232,90.5,32.5,1.03,0.026325,887
10:45:00 AM,232,91.8,33.22222,0.94,0.026503,888
11:00:00 AM,232,91.8,33.22222,0.36,0.027681,905
11:15:00 AM,232,92.2,33.44444,0.46,0.027474,953
11:30:00 AM,232,90.3,32.38889,0.87,0.026642,765
11:45:00 AM,232,91,32.77778,1.3,0.025797,681.7
12:00:00 PM,232,92.5,33.61111,0.67,0.027045,881
12:15:00 PM,232,92.9,33.83333,0.85,0.026682,778
12:30:00 PM,232,93.6,34.22222,1.09,0.026206,918
12:45:00 PM,232,93.8,34.33333,0.74,0.026903,879
1:00:00 PM,232,94.2,34.55556,1.59,0.025242,886
1:15:00 PM,232,94.9,34.94444,1.34,0.02572,891
1:30:00 PM,232,95.2,35.11111,0.9,0.026583,891
1:45:00 PM,232,95.3,35.16667,1.86,0.024736,876
2:00:00 PM,232,92.8,33.77778,0.77,0.026843,880
2:15:00 PM,232,95.4,35.22222,0.9,0.026583,864
2:30:00 PM,232,95.6,35.33333,1.94,0.024588,779
2:45:00 PM,232,96.1,35.61111,0.76,0.026863,964
3:00:00 PM,232,95.1,35.05556,0.87,0.026642,910
3:15:00 PM,232,98.4,36.88889,0.1,0.028226,893
3:30:00 PM,232,96.2,35.66667,0.35,0.027702,881
3:45:00 PM,232,96.7,35.94444,0.48,0.027433,874
4:00:00 PM,232,98.6,37,0.34,0.027723,858
4:15:00 PM,232,97.4,36.33333,0.75,0.026883,830
4:30:00 PM,232,97.5,36.38889,0.55,0.02729,830
4:45:00 PM,232,96,35.55556,1.3,0.025797,809
5:00:00 PM,232,96.1,35.61111,1.42,0.025566,755
5:15:00 PM,232,96.3,35.72222,1.11,0.026167,665.6
5:30:00 PM,232,95.6,35.33333,1.36,0.025681,566.9
5:45:00 PM,232,95.1,35.05556,0.92,0.026543,470.2
6:00:00 PM,232,94.4,34.66667,1.03,0.026325,368.8
7:30:00 AM,233,82.1,27.83333,2.17,0.024167,411.1
7:45:00 AM,233,83,28.33333,1.71,0.025016,512.6
8:00:00 AM,233,83.8,28.77778,1.8,0.024847,620.8
8:15:00 AM,233,84.3,29.05556,2.33,0.023879,726
8:30:00 AM,233,85.5,29.72222,1.82,0.02481,801
8:45:00 AM,233,86.7,30.38889,1.7,0.025035,845
9:00:00 AM,233,87.6,30.88889,1.15,0.026089,855
9:15:00 AM,233,88.5,31.38889,1.58,0.025261,859
9:30:00 AM,233,89.4,31.88889,1.43,0.025547,868
9:45:00 AM,233,89.8,32.11111,1.6,0.025223,877
10:00:00 AM,233,90.7,32.61111,1.62,0.025185,882
10:15:00 AM,233,90.8,32.66667,1.82,0.02481,880
10:30:00 AM,233,92,33.33333,1.31,0.025778,881
10:45:00 AM,233,92.1,33.38889,1.34,0.02572,878
11:00:00 AM,233,93.3,34.05556,1.08,0.026226,883
11:15:00 AM,233,93.8,34.33333,1.54,0.025337,880
11:30:00 AM,233,94.4,34.66667,1.72,0.024997,880
11:45:00 AM,233,95.5,35.27778,1.67,0.025091,876
12:00:00 PM,233,95.4,35.22222,2.3,0.023933,873
12:15:00 PM,233,95.8,35.44444,2.27,0.023987,871
12:30:00 PM,233,96.1,35.61111,2.58,0.023436,872
12:45:00 PM,233,97,36.11111,2.7,0.023226,895
1:00:00 PM,233,98.5,36.94444,2.05,0.024386,960
1:15:00 PM,233,99.1,37.27778,2.33,0.023879,906
1:30:00 PM,233,98.9,37.16667,2.4,0.023754,716
1:45:00 PM,233,99.4,37.44444,2.17,0.024167,950
2:00:00 PM,233,100.2,37.88889,2.15,0.024204,819
2:15:00 PM,233,98.5,36.94444,2.51,0.023559,530
2:30:00 PM,233,99.8,37.66667,1.99,0.024496,930
2:45:00 PM,233,100.9,38.27778,1.9,0.024662,1004
3:00:00 PM,233,100.9,38.27778,2.56,0.023471,787
3:15:00 PM,233,100.3,37.94444,2.44,0.023683,857
3:30:00 PM,233,100.2,37.88889,2.67,0.023278,916
3:45:00 PM,233,99.9,37.72222,2.87,0.022931,911
4:00:00 PM,233,99.9,37.72222,2.64,0.02333,874
